"1022";"UA 908";"580";"3830";"12:05:00";"14:05:00";"5209";"Boeing 767-300"
"1023";"DL 405";"1382";"3797";"11:40:00";"13:48:00";"2009";"Boeing 777"
"1024";"DL 4092";"3797";"3830";"15:20:00";"16:55:00";"2009";"Canadair Regional Jet 900"
"1025";"BA 331";"1386";"507";"09:05:00";"09:30:00";"1355";"Airbus A319"
"1026";"BA 295";"507";"3830";"11:50:00";"14:25:00";"1355";"Boeing 747-400"
"1027";"AB 8291";"1382";"351";"07:20:00";"08:55:00";"214";"Airbus A320"
"1028";"AB 7420";"351";"3830";"10:25:00";"12:45:00";"214";"Airbus A330-200"
"1029";"UA 928";"507";"3830";"11:35:00";"14:30:00";"5209";"Boeing 767-300"
"1030";"DL 4101";"3797";"3830";"15:20:00";"17:05:00";"2009";"Canadair Regional Jet 900"
"1031";"AF 334";"1382";"3448";"16:30:00";"18:15:00";"137";"Boeing 777-200/200ER"
"1032";"AA 1206";"3448";"3830";"20:10:00";"21:57:00";"24";"Boeing 737-800 (Winglets)"
"1033";"AA 147";"1382";"3448";"11:30:00";"13:35:00";"24";"Boeing 757-200 (Winglets)"
"1034";"AA 1143";"3448";"3830";"15:10:00";"16:59:00";"24";"Boeing 737-800 (Winglets)"
"1035";"AA 3548";"193";"3830";"19:26:00";"20:19:00";"24";"Embraer RJ145"
"1036";"DL 99";"1382";"3645";"11:20:00";"14:06:00";"2009";"Airbus A330-300"
"1037";"LX 8";"1678";"3830";"13:55:00";"16:25:00";"4559";"Boeing 777-300ER"
"1038";"UA 959";"507";"3830";"15:50:00";"18:45:00";"5209";"Boeing 767-300"
"1039";"AA 755";"1382";"3752";"14:20:00";"16:50:00";"24";"Airbus A330-200"
"1040";"AA 889";"3752";"3830";"18:56:00";"19:58:00";"24";"Airbus A321"
"1041";"LH 2227";"1382";"346";"09:40:00";"11:05:00";"3320";"Canadair Regional Jet 900"
"1042";"UA 953";"346";"3830";"12:40:00";"15:20:00";"5209";"Boeing 777"
"1043";"AF 1816";"1382";"599";"13:35:00";"14:35:00";"137";"Avro RJ85"
"1044";"AF 1240";"1382";"580";"08:20:00";"09:40:00";"137";"Airbus A321"
"1045";"IB 3401";"1386";"1229";"09:15:00";"11:15:00";"2822";"Airbus A321"
"1046";"IB 6275";"1229";"3830";"12:35:00";"15:00:00";"2822";"Airbus A330"
"1047";"UA 914";"1382";"3714";"13:25:00";"15:45:00";"5209";"Boeing 787-900"
"1048";"UA 511";"3714";"3830";"18:05:00";"19:10:00";"5209";"Airbus A320"
"1049";"AF 1680";"1382";"507";"08:35:00";"08:50:00";"137";"Airbus A320"
"1050";"AF 342";"1382";"146";"16:30:00";"18:05:00";"137";"Boeing 777-300ER"
"1051";"AC 7599";"146";"3830";"21:00:00";"22:21:00";"330";"Embraer 175"
"1052";"BA 303";"1382";"507";"08:25:00";"08:45:00";"1355";"Airbus A319"
"1053";"AF 22";"1382";"3797";"09:20:00";"11:40:00";"137";"Boeing 777-300ER"
"1054";"AF 1648";"1382";"1218";"13:35:00";"15:15:00";"137";"Airbus A320"
"1055";"AA 41";"1218";"3830";"16:45:00";"19:35:00";"24";"Boeing 787-8"
"1056";"DL 83";"1382";"3682";"10:15:00";"13:48:00";"2009";"Airbus A330-300"
"1057";"UA 226";"3858";"3830";"19:30:00";"20:58:00";"5209";"Boeing 737-800"
"1058";"UA 1838";"3448";"3830";"20:50:00";"22:40:00";"5209";"Boeing 737-900"
"1059";"AC 885";"1382";"146";"16:10:00";"17:45:00";"330";"Airbus A330-300"
"1060";"DL 141";"1382";"3858";"11:30:00";"13:25:00";"2009";"Boeing 777"
"1061";"AF 682";"1382";"3682";"11:35:00";"15:00:00";"137";"Boeing 777-300ER"
"1062";"UA 5921";"3682";"3830";"16:30:00";"17:49:00";"5209";"Canadair Regional Jet 700"
"1063";"UA 1598";"3448";"3830";"16:00:00";"17:50:00";"5209";"Boeing 737-800"
"1064";"DL 85";"1382";"3682";"16:40:00";"20:24:00";"2009";"Boeing 767-400"
"1065";"DL 2241";"3682";"3830";"21:55:00";"23:03:00";"2009";"Boeing (Douglas) MD-88"
"1066";"LH 1053";"1382";"340";"07:10:00";"08:25:00";"3320";"Airbus A320"
"1067";"UA 56";"1382";"3494";"10:45:00";"12:55:00";"5209";"Boeing 777"
"1068";"UA 3560";"3494";"3830";"15:35:00";"17:20:00";"5209";"Embraer 170"
"1069";"UA 1062";"3494";"3830";"15:35:00";"17:20:00";"5209";"Boeing 757-200"
"1070";"UA 773";"3494";"3830";"15:35:00";"17:20:00";"5209";"Boeing 737-800"
"1071";"AF 1138";"1382";"1613";"08:15:00";"10:10:00";"137";"Airbus A320"
"1072";"OS 65";"1613";"3830";"11:25:00";"14:55:00";"491";"Boeing 767-300 (winglets)"
"1073";"IB 3417";"1386";"1229";"08:30:00";"10:35:00";"2822";"Airbus A320"
"1074";"SK 566";"1382";"609";"12:00:00";"13:50:00";"4319";"Airbus A321"
"1075";"LH 434";"346";"3830";"16:40:00";"19:30:00";"3320";"Airbus A340-600"
"1076";"AF 1848";"1382";"1218";"12:55:00";"14:35:00";"137";"Airbus A320"
"1077";"AF 688";"1382";"3682";"14:30:00";"17:55:00";"137";"Boeing 777-300ER"
"1078";"DL 2112";"3682";"3830";"20:00:00";"21:10:00";"2009";"Boeing (Douglas) MD-88"
"1079";"DL 21";"1382";"3494";"14:20:00";"16:53:00";"2009";"Boeing 767-300 (winglets)"
"1080";"UA 3530";"3494";"3830";"19:25:00";"21:03:00";"5209";"Embraer 170"
"1081";"AF 1616";"1382";"599";"08:10:00";"09:10:00";"137";"Avro RJ85"
"1082";"EI 123";"599";"3830";"12:30:00";"14:55:00";"837";"Airbus A330"
"1083";"AA 3754";"193";"3830";"20:44:00";"21:38:00";"24";"Embraer RJ145"
"1084";"UA 5511";"3645";"3830";"17:45:00";"18:09:00";"5209";"Canadair Regional Jet 700"
"1085";"DL 4669";"3645";"3830";"23:05:00";"23:21:00";"2009";"Canadair Regional Jet 900"
"1086";"AF 26";"1382";"3714";"17:20:00";"19:45:00";"137";"Boeing 777-300ER"
"1087";"UA 1604";"3714";"3830";"23:15:00";"24:12:00";"5209";"Boeing 737-800"
"1088";"UA 55";"1382";"3494";"14:10:00";"16:50:00";"5209";"Boeing 757-200"
"1089";"UA 2015";"3494";"3830";"19:25:00";"21:03:00";"5209";"Boeing 737-800"
"1090";"AA 787";"1382";"3876";"11:40:00";"15:00:00";"24";"Airbus A330-200"
"1091";"AA 1167";"3876";"3830";"17:30:00";"18:38:00";"24";"Boeing 737-800 (Winglets)"
"1092";"AF 1422";"1382";"346";"08:20:00";"09:50:00";"137";"Airbus A319"
"1093";"AF 32";"1386";"3797";"15:20:00";"17:25:00";"137";"Boeing 777-200/200ER"
"1094";"DL 4099";"3797";"3830";"20:30:00";"22:20:00";"2009";"Canadair Regional Jet 900"
"1095";"UA 1535";"3682";"3830";"22:20:00";"23:40:00";"5209";"Airbus A319"
"1096";"AA 363";"3448";"3830";"16:48:00";"18:34:00";"24";"Boeing 737-800 (Winglets)"
"1097";"DL 2470";"3682";"3747";"22:45:00";"23:48:00";"2009";"Boeing 717-200"
"1098";"UA 3717";"146";"3830";"17:40:00";"19:10:00";"5209";"Embraer 170"
"1099";"DL 2346";"3682";"3747";"20:35:00";"21:41:00";"2009";"Boeing 717-200"
"1100";"UA 599";"3448";"3830";"17:00:00";"18:47:00";"5209";"Airbus A320"
"1101";"BA 8003";"1386";"3494";"14:40:00";"17:15:00";"1355";"Boeing 757-200"
"1102";"AA 3676";"3494";"3830";"20:30:00";"22:00:00";"24";"Embraer RJ145"
"1103";"AF 1686";"1382";"535";"08:10:00";"08:55:00";"137";"Airbus A318"
"1104";"UA 119";"535";"3830";"13:15:00";"15:35:00";"5209";"Boeing 757-200"
"1105";"UA 4520";"3858";"3830";"17:20:00";"18:55:00";"5209";"Canadair Regional Jet 700"
"1106";"DL 4095";"3797";"3830";"17:20:00";"19:07:00";"2009";"Canadair Regional Jet 900"
"1107";"UA 4470";"193";"3830";"21:25:00";"22:17:00";"5209";"Canadair Regional Jet 700"
"1108";"DL 231";"1382";"3626";"12:00:00";"15:20:00";"2009";"Boeing 767-300 (winglets)"
"1109";"UA 3716";"3626";"3830";"18:00:00";"19:29:00";"5209";"E7W"
"1110";"SK 945";"737";"3830";"17:35:00";"19:35:00";"4319";"Airbus A330-300"
"1111";"UA 5955";"3858";"3830";"20:50:00";"22:25:00";"5209";"E7W"
"1112";"DL 1812";"3682";"3830";"23:15:00";"24:17:00";"2009";"Boeing 717-200"
"1113";"AA 2465";"3448";"3830";"17:30:00";"19:09:00";"24";"Boeing 737-800 (Winglets)"
"1114";"AF 6";"1382";"3797";"14:40:00";"16:55:00";"137";"Airbus A380-800"
"1115";"UA 5365";"3876";"3830";"18:20:00";"19:27:00";"5209";"Canadair Regional Jet 700"
"1116";"DL 79";"1382";"3752";"14:30:00";"17:05:00";"2009";"Boeing 757-200 (Winglets)"
"1117";"UA 774";"3752";"3830";"20:55:00";"22:17:00";"5209";"Airbus A319"
"1118";"AC 515";"193";"3830";"21:55:00";"22:39:00";"330";"Embraer 190"
"1119";"LH 2239";"1382";"346";"07:25:00";"08:50:00";"3320";"Airbus A320 (Sharklets)"
"1120";"EI 521";"1382";"599";"11:20:00";"12:05:00";"837";"Airbus A320"
"1121";"SK 574";"1382";"737";"11:40:00";"14:05:00";"4319";"Boeing 737-800 (Winglets)"
"1122";"BA 8005";"1386";"3797";"11:45:00";"14:25:00";"1355";"Boeing 757-200"
"1123";"AA 1892";"3876";"3830";"18:57:00";"20:00:00";"24";"Airbus A321"
"1124";"DL 175";"3682";"3830";"18:49:00";"20:01:00";"2009";"Boeing 717-200"
"1125";"AA 2587";"3682";"3830";"19:00:00";"20:25:00";"24";"Boeing 737-800 (Winglets)"
"1126";"U2 7420";"1382";"508";"17:30:00";"17:35:00";"2297";"Airbus A320"
"1127";"U2 8324";"1382";"502";"17:40:00";"17:45:00";"2297";"Airbus A319"
"1128";"U2 8326";"1382";"502";"18:00:00";"18:05:00";"2297";"Airbus A320"
"1129";"VY 8770";"1382";"502";"08:00:00";"08:10:00";"5352";"Airbus A320"
"1130";"VY 8772";"1382";"502";"21:10:00";"21:20:00";"5352";"Airbus A320"
"1131";"U2 8322";"1382";"502";"08:10:00";"08:25:00";"2297";"Airbus A319"
"1132";"U2 2432";"1382";"492";"09:50:00";"10:05:00";"2297";"Airbus A319"
"1133";"BA 327";"1382";"507";"22:00:00";"22:15:00";"1355";"Airbus A320"
"1134";"U2 2434";"1382";"492";"12:55:00";"13:15:00";"2297";"Airbus A319"
"1135";"U2 2440";"1382";"492";"19:10:00";"19:30:00";"2297";"Airbus A319"
"1136";"U2 2442";"1382";"492";"22:55:00";"23:15:00";"2297";"Airbus A319"
"1137";"TO 3640";"1386";"492";"07:50:00";"08:20:00";"8745";"Boeing 737-800 (Winglets)"
"1138";"TO 3646";"1386";"492";"19:50:00";"20:20:00";"8745";"Boeing 737-800 (Winglets)"
"1139";"SN 2093";"302";"507";"10:55:00";"11:15:00";"1531";"Airbus A320"
"1140";"9B 245";"507";"492";"16:30:00";"17:20:00";"21318";"Bus"
"1141";"9B 191";"507";"502";"21:00:00";"22:10:00";"21318";"Bus"
"1142";"9B 645";"507";"492";"21:05:00";"22:10:00";"21318";"Bus"
"1143";"9B 636";"507";"492";"13:05:00";"14:10:00";"21318";"Bus"
"1144";"9B 502";"507";"492";"10:30:00";"11:40:00";"21318";"Bus"
"1145";"9B 511";"507";"502";"13:05:00";"14:20:00";"21318";"Bus"
"1146";"9B 643";"507";"492";"19:05:00";"20:10:00";"21318";"Bus"
"1147";"9B 231";"507";"492";"22:30:00";"23:15:00";"21318";"Bus"
"1148";"9B 798";"507";"502";"13:10:00";"14:25:00";"21318";"Bus"
"1149";"9B 514";"507";"492";"16:30:00";"17:40:00";"21318";"Bus"
"1150";"9B 619";"507";"502";"21:50:00";"23:20:00";"21318";"Bus"
"1151";"9B 597";"507";"502";"10:25:00";"11:55:00";"21318";"Bus"
"1152";"9B 794";"507";"502";"10:40:00";"11:55:00";"21318";"Bus"
"1153";"9B 524";"507";"502";"19:05:00";"20:20:00";"21318";"Bus"
"1154";"9B 570";"507";"502";"21:05:00";"22:35:00";"21318";"Bus"
"1155";"9B 577";"507";"548";"22:05:00";"23:25:00";"21318";"Bus"
"1156";"9B 859";"507";"502";"13:20:00";"14:35:00";"21318";"Bus"
"1157";"9B 563";"507";"502";"18:55:00";"20:25:00";"21318";"Bus"
"1158";"9B 857";"507";"502";"10:50:00";"12:05:00";"21318";"Bus"
"1159";"9B 614";"507";"502";"16:25:00";"17:55:00";"21318";"Bus"
"1160";"9B 527";"507";"492";"22:30:00";"23:35:00";"21318";"Bus"
"1161";"9B 634";"507";"492";"11:05:00";"12:10:00";"21318";"Bus"
"1162";"9B 796";"507";"502";"10:55:00";"12:10:00";"21318";"Bus"
"1163";"9B 826";"507";"502";"10:50:00";"12:10:00";"21318";"Bus"
"1164";"9B 565";"507";"502";"19:05:00";"20:35:00";"21318";"Bus"
"1165";"9B 256";"507";"548";"10:45:00";"12:15:00";"21318";"Bus"
"1166";"9B 243";"507";"492";"14:00:00";"14:50:00";"21318";"Bus"
"1167";"9B 504";"507";"502";"11:05:00";"12:20:00";"21318";"Bus"
"1168";"9B 250";"507";"492";"11:30:00";"12:20:00";"21318";"Bus"
"1169";"9B 640";"507";"492";"17:05:00";"18:10:00";"21318";"Bus"
"1170";"9B 271";"507";"548";"24:59:00";"01:20:00";"21318";"Bus"
"1171";"9B 547";"507";"502";"10:55:00";"12:25:00";"21318";"Bus"
"1172";"9B 263";"507";"548";"16:45:00";"18:15:00";"21318";"Bus"
"1173";"9B 246";"507";"492";"20:00:00";"20:50:00";"21318";"Bus"
"1174";"9B 573";"507";"502";"23:55:00";"01:25:00";"21318";"Bus"
"1175";"9B 49";"507";"502";"13:25:00";"15:05:00";"21318";"Bus"
"1176";"9B 520";"507";"502";"17:05:00";"18:20:00";"21318";"Bus"
"1177";"9B 622";"507";"502";"19:25:00";"20:55:00";"21318";"Bus"
"1178";"9B 832";"507";"502";"17:05:00";"18:25:00";"21318";"Bus"
"1179";"9B 559";"507";"502";"16:55:00";"18:25:00";"21318";"Bus"
"1180";"9B 68";"507";"502";"21:40:00";"23:15:00";"21318";"Bus"
"1181";"9B 270";"507";"548";"22:45:00";"24:05:00";"21318";"Bus"
"1182";"AF 1164";"1382";"469";"09:00:00";"09:15:00";"137";"Airbus A319"
"1183";"9B 133";"469";"507";"10:05:00";"13:05:00";"21318";"Bus"
"1184";"9B 21";"507";"502";"13:40:00";"15:15:00";"21318";"Bus"
"1185";"9B 647";"507";"492";"23:05:00";"24:10:00";"21318";"Bus"
"1186";"BA 393";"302";"507";"12:25:00";"12:40:00";"1355";"Airbus A319"
"1187";"9B 876";"507";"492";"24:59:00";"01:45:00";"21318";"Bus"
"1188";"9B 860";"469";"507";"10:15:00";"13:15:00";"21318";"Bus"
"1189";"9B 555";"507";"548";"14:05:00";"15:25:00";"21318";"Bus"
"1190";"9B 599";"507";"502";"11:25:00";"12:55:00";"21318";"Bus"
"1191";"9B 579";"507";"548";"24:35:00";"01:55:00";"21318";"Bus"
"1192";"9B 571";"507";"548";"20:05:00";"21:25:00";"21318";"Bus"
"1193";"9B 624";"507";"502";"23:00:00";"24:30:00";"21318";"Bus"
"1194";"9B 42";"507";"502";"11:25:00";"13:05:00";"21318";"Bus"
"1195";"9B 510";"507";"492";"14:30:00";"15:40:00";"21318";"Bus"
"1196";"9B 17";"507";"502";"11:40:00";"13:15:00";"21318";"Bus"
"1197";"9B 523";"507";"492";"20:30:00";"21:40:00";"21318";"Bus"
"1198";"9B 61";"507";"502";"20:10:00";"21:45:00";"21318";"Bus"
"1199";"9B 552";"507";"548";"12:05:00";"13:25:00";"21318";"Bus"
"1200";"9B 210";"507";"502";"12:10:00";"13:30:00";"21318";"Bus"
"1201";"9B 807";"507";"502";"17:45:00";"19:20:00";"21318";"Bus"
"1202";"9B 57";"507";"502";"17:40:00";"19:20:00";"21318";"Bus"
"1203";"9B 638";"507";"492";"15:05:00";"16:10:00";"21318";"Bus"
"1204";"AF 1064";"1382";"469";"14:00:00";"14:20:00";"137";"Airbus A320"
"1205";"9B 186";"469";"507";"16:00:00";"19:00:00";"21318";"Bus"
"1206";"9B 835";"507";"502";"18:05:00";"19:25:00";"21318";"Bus"
"1207";"9B 566";"507";"548";"18:05:00";"19:25:00";"21318";"Bus"
"1208";"9B 813";"507";"502";"20:50:00";"22:00:00";"21318";"Bus"
"1209";"9B 65";"507";"502";"20:25:00";"22:00:00";"21318";"Bus"
"1210";"9B 507";"507";"492";"12:30:00";"13:40:00";"21318";"Bus"
"1211";"9B 260";"507";"548";"14:45:00";"16:15:00";"21318";"Bus"
"1212";"9B 608";"507";"502";"20:30:00";"22:05:00";"21318";"Bus"
"1213";"9B 925";"507";"492";"01:35:00";"02:40:00";"21318";"Bus"
"1214";"9B 801";"469";"507";"11:15:00";"14:10:00";"21318";"Bus"
"1215";"9B 518";"507";"502";"15:05:00";"16:20:00";"21318";"Bus"
"1216";"9B 557";"507";"502";"14:55:00";"16:25:00";"21318";"Bus"
"1217";"9B 616";"507";"502";"17:55:00";"19:40:00";"21318";"Bus"
"1218";"9B 517";"507";"492";"18:30:00";"19:40:00";"21318";"Bus"
"1219";"9B 268";"507";"548";"20:45:00";"22:15:00";"21318";"Bus"
"1220";"9B 602";"507";"502";"12:25:00";"13:55:00";"21318";"Bus"
"1221";"9B 29";"507";"502";"18:10:00";"19:45:00";"21318";"Bus"
"1222";"9B 811";"507";"502";"17:55:00";"19:45:00";"21318";"Bus"
"1223";"9B 593";"507";"502";"17:55:00";"19:45:00";"21318";"Bus"
"1224";"9B 568";"507";"502";"20:55:00";"22:25:00";"21318";"Bus"
"1225";"9B 873";"469";"507";"16:30:00";"19:30:00";"21318";"Bus"
"1226";"9B 877";"507";"502";"20:55:00";"22:30:00";"21318";"Bus"
"1227";"9B 864";"507";"502";"18:15:00";"20:00:00";"21318";"Bus"
"1228";"9B 258";"507";"548";"12:45:00";"14:15:00";"21318";"Bus"
"1229";"9B 610";"507";"502";"15:25:00";"16:55:00";"21318";"Bus"
"1230";"9B 869";"507";"502";"18:20:00";"20:10:00";"21318";"Bus"
"1231";"9B 265";"507";"548";"18:45:00";"20:15:00";"21318";"Bus"
"1232";"9B 178";"469";"507";"12:30:00";"15:30:00";"21318";"Bus"
"1233";"9B 808";"469";"507";"17:50:00";"20:45:00";"21318";"Bus"
"1234";"U2 4297";"1386";"1529";"12:05:00";"13:25:00";"2297";"Airbus A320"
"1235";"VY 9432";"1386";"1524";"08:00:00";"09:25:00";"5352";"Airbus A321"
"1236";"AZ 357";"1386";"1529";"08:30:00";"09:55:00";"596";"Embraer 190"
"1237";"AZ 351";"1386";"1529";"12:00:00";"13:25:00";"596";"Embraer 190"
"1238";"AF 1730";"1382";"1524";"16:15:00";"17:40:00";"137";"Airbus A319"
"1239";"AF 1312";"1382";"1529";"19:20:00";"20:45:00";"137";"Airbus A321"
"1240";"VY 9434";"1386";"1524";"19:45:00";"21:10:00";"5352";"Airbus A321"
"1241";"U2 2790";"1382";"1524";"20:30:00";"21:55:00";"2297";"Airbus A320"
"1242";"AZ 353";"1386";"1529";"20:30:00";"21:55:00";"596";"Embraer 175"
"1243";"AF 1630";"1382";"1524";"22:00:00";"23:25:00";"137";"Airbus A318"
"1244";"AZ 339";"1382";"1529";"07:05:00";"08:35:00";"596";"Airbus A318/319/320/321"
"1245";"U2 3931";"1382";"1529";"07:25:00";"08:55:00";"2297";"Airbus A319"
"1246";"U2 2778";"1382";"1524";"07:50:00";"09:20:00";"2297";"Airbus A320"
"1247";"AF 1212";"1382";"1529";"08:20:00";"09:50:00";"137";"Airbus A318"
"1248";"AZ 305";"1382";"1529";"10:35:00";"12:05:00";"596";"Airbus A318/319/320/321"
"1249";"U2 2782";"1382";"1524";"11:50:00";"13:20:00";"2297";"Airbus A320"
"1250";"AF 1230";"1382";"1524";"14:30:00";"16:00:00";"137";"Airbus A320 (Sharklets)"
"1251";"U2 2784";"1382";"1524";"14:40:00";"16:10:00";"2297";"Airbus A320"
"1252";"U2 2786";"1382";"1524";"15:50:00";"17:20:00";"2297";"Airbus A320"
"1253";"AZ 313";"1382";"1529";"16:25:00";"17:55:00";"596";"Airbus A318/319/320/321"
"1254";"U2 2788";"1382";"1524";"17:55:00";"19:25:00";"2297";"Airbus A319"
"1255";"U2 3935";"1382";"1529";"19:50:00";"21:20:00";"2297";"Airbus A319"
"1256";"AZ 311";"1382";"1529";"21:45:00";"23:15:00";"596";"Airbus A318/319/320/321"
"1257";"U2 2792";"1382";"1524";"22:25:00";"23:55:00";"2297";"Airbus A319"
"1258";"FR 4232";"1367";"1525";"09:35:00";"11:10:00";"4296";"Boeing 737-800"
"1259";"LG 8020";"1382";"629";"18:50:00";"19:45:00";"3329";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"1260";"LG 6997";"629";"1524";"20:10:00";"21:25:00";"3329";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"1261";"LG 8014";"1382";"629";"13:50:00";"14:45:00";"3329";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"1262";"LG 6995";"629";"1524";"15:15:00";"16:30:00";"3329";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"1263";"LX 1616";"1678";"1524";"10:30:00";"11:30:00";"4559";"Fokker 100"
"1264";"AF 7664";"1382";"1353";"14:00:00";"15:20:00";"137";"Airbus A321"
"1265";"IG 266";"1353";"1529";"16:00:00";"17:00:00";"3463";"Boeing 737"
"1266";"AF 1314";"1382";"1678";"19:55:00";"21:10:00";"137";"Airbus A318"
"1267";"LX 1638";"1678";"1524";"22:00:00";"22:55:00";"4559";"Embraer 190"
"1268";"AF 6012";"1386";"1353";"14:25:00";"15:40:00";"137";"Airbus A320"
"1269";"T7 9013";"1353";"1524";"16:20:00";"17:30:00";"4965";"Beechcraft 1900D Airliner"
"1270";"LH 1854";"346";"1524";"09:30:00";"10:35:00";"3320";"Airbus A319"
"1271";"LX 639";"1382";"1678";"16:05:00";"17:20:00";"4559";"Bombardier CS100"
"1272";"LX 1622";"1678";"1524";"18:20:00";"19:15:00";"4559";"Airbus A319"
"1273";"LX 657";"1382";"1678";"19:45:00";"20:55:00";"4559";"Bombardier CS100"
"1274";"AF 6016";"1386";"1353";"17:00:00";"18:15:00";"137";"Airbus A319"
"1275";"T7 9015";"1353";"1524";"19:10:00";"20:20:00";"4965";"Beechcraft 1900D Airliner"
"1276";"KL 1244";"1382";"580";"19:30:00";"20:50:00";"3090";"Boeing 737"
"1277";"AZ 113";"580";"1529";"21:15:00";"22:50:00";"596";"Airbus A318/319/320/321"
"1278";"AF 1018";"1382";"340";"19:40:00";"21:00:00";"137";"Embraer 190"
"1279";"LH 278";"340";"1529";"21:50:00";"23:00:00";"3320";"Airbus A321"
"1280";"LH 1856";"346";"1524";"12:00:00";"13:05:00";"3320";"Airbus A319"
"1281";"AF 6224";"1386";"1354";"16:55:00";"18:20:00";"137";"Airbus A321"
"1282";"T7 17";"1354";"1524";"19:25:00";"20:20:00";"4965";"Beechcraft 1900D Airliner"
"1283";"AZ 151";"302";"1529";"10:25:00";"12:00:00";"596";"Airbus A319"
"1284";"LH 252";"340";"1524";"13:20:00";"14:30:00";"3320";"Airbus A320 (Sharklets)"
"1285";"AF 6018";"1386";"1353";"17:25:00";"18:40:00";"137";"Airbus A320"
"1286";"LH 1047";"1382";"340";"20:20:00";"21:35:00";"3320";"Airbus A320 (Sharklets)"
"1287";"LH 258";"340";"1524";"22:40:00";"23:50:00";"3320";"Airbus A319"
"1288";"KL 1230";"1382";"580";"11:15:00";"12:35:00";"3090";"Boeing 737"
"1289";"AZ 121";"580";"1529";"13:15:00";"14:50:00";"596";"Airbus A319"
"1290";"LH 254";"340";"1524";"18:10:00";"19:20:00";"3320";"Airbus A320 (Sharklets)"
"1291";"LH 276";"340";"1529";"18:10:00";"19:20:00";"3320";"Airbus A320"
"1292";"LH 270";"340";"1529";"09:40:00";"10:50:00";"3320";"Airbus A320"
"1293";"IG 262";"346";"1529";"10:45:00";"12:00:00";"3463";"Boeing 737"
"1294";"AZ 409";"340";"1529";"15:50:00";"17:05:00";"596";"Embraer 175"
"1295";"LH 1041";"1382";"340";"19:20:00";"20:35:00";"3320";"Airbus A319"
"1296";"AF 1188";"1382";"580";"20:00:00";"21:15:00";"137";"Airbus A319"
"1297";"KL 1637";"580";"1524";"22:00:00";"23:40:00";"3090";"Boeing 737"
"1298";"LH 280";"340";"1529";"14:15:00";"15:25:00";"3320";"Canadair Regional Jet 900"
"1299";"KL 1631";"580";"1524";"15:40:00";"17:20:00";"3090";"Embraer 170/195"
"1300";"SN 3147";"302";"1529";"10:45:00";"12:20:00";"1531";"Airbus A319"
"1301";"AF 7662";"1382";"1353";"10:55:00";"12:15:00";"137";"Airbus A321"
"1302";"AF 7714";"1382";"1354";"13:45:00";"15:15:00";"137";"Airbus A319"
"1303";"T7 15";"1354";"1524";"16:40:00";"17:35:00";"4965";"Beechcraft 1900D Airliner"
"1304";"AF 1440";"1382";"580";"19:00:00";"20:15:00";"137";"Airbus A321"
"1305";"AF 1022";"1382";"346";"19:05:00";"20:35:00";"137";"Airbus A320"
"1306";"IG 264";"346";"1529";"21:50:00";"23:00:00";"3463";"Boeing 737"
"1307";"LH 248";"340";"1524";"10:05:00";"11:15:00";"3320";"Airbus A319"
"1308";"LX 1628";"1678";"1524";"13:55:00";"14:55:00";"4559";"Embraer 190"
"1309";"LH 2235";"1382";"346";"18:55:00";"20:20:00";"3320";"Airbus A320"
"1310";"KL 1633";"580";"1524";"18:00:00";"19:40:00";"3090";"Boeing 737"
"1311";"AF 7666";"1382";"1353";"16:10:00";"17:30:00";"137";"Airbus A319"
"1312";"LH 1862";"346";"1524";"19:45:00";"20:50:00";"3320";"Airbus A320"
"1313";"AZ 413";"340";"1529";"10:10:00";"11:25:00";"596";"Embraer 175"
"1314";"KL 1629";"580";"1524";"11:25:00";"13:05:00";"3090";"Embraer 170/195"
"1315";"LH 272";"340";"1529";"11:55:00";"13:05:00";"3320";"Embraer 190"
"1316";"LH 1860";"346";"1524";"16:00:00";"17:05:00";"3320";"Airbus A319"
"1317";"AF 1506";"1382";"345";"13:40:00";"14:50:00";"137";"Embraer 170"
"1318";"AB 8746";"345";"1529";"16:35:00";"18:00:00";"214";"Airbus A320"
"1319";"AF 6014";"1386";"1353";"16:00:00";"17:15:00";"137";"Airbus A319"
"1320";"AF 6216";"1386";"1354";"13:10:00";"14:35:00";"137";"Airbus A320"
"1321";"AF 7706";"1382";"1354";"15:50:00";"17:20:00";"137";"Airbus A320"
"1322";"LG 8012";"1382";"629";"10:35:00";"11:30:00";"3329";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"1323";"LH 274";"340";"1529";"17:00:00";"18:10:00";"3320";"Airbus A319"
"1324";"LH 1864";"346";"1524";"22:45:00";"23:50:00";"3320";"Airbus A319"
"1325";"AF 6010";"1386";"1353";"12:10:00";"13:25:00";"137";"Airbus A319"
"1326";"AF 1406";"1382";"345";"16:30:00";"17:40:00";"137";"Embraer 190"
"1327";"AB 8748";"345";"1529";"19:55:00";"21:35:00";"214";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"1328";"AF 1140";"1382";"580";"17:45:00";"18:55:00";"137";"Airbus A320"
"1329";"AF 6220";"1386";"1354";"15:10:00";"16:35:00";"137";"Airbus A320"
"1330";"AF 1306";"1382";"345";"08:15:00";"09:25:00";"137";"Embraer 190"
